,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
1443,WOMEN'S ADIDAS RUNNING SOLAR BOOST SHOES,BB6602,11999,5999,50,Adidas,"These versatile running shoes for women are designed for comfort that goes the distance. They have an upper that hugs your foot in compressive support, and a flexible outsole that adapts to your unique foot strike. Solar Propulsion Rail helps guide and propel the foot; Torsion System between the heel and forefoot for a stable ride. Tailored Fibre Placement offers stitched-in reinforcement for targeted support at the midfoot. ",0,0,"[""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_1.jpg"",""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_2.jpg"",""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_3.jpg"",""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_4.jpg"",""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_5.jpg"",""https://content.adidas.co.in/static/Product-BB6602/Women_RUNNING_SHOES_LOW_BB6602_6.jpg""]",2020-04-13T15:07:11
2270,Men's adidas Running SenseBounce+ Shoes,G27244,9999,5999,40,Adidas,"Stay connected to the ground under your feet in these natural shoes. Designed to provide support for street running, they have a wide forefoot to give you a stable platform for quick side-to-side movement. Flexible cushioning provides long-lasting comfort for longer runs. The knit upper has a sock-like collar for a snug feel.",0,0,"[""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_1.jpg"",""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_2.jpg"",""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_3.jpg"",""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_4.jpg"",""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_5.jpg"",""https://content.adidas.co.in/static/Product-G27244/Men_RUNNING_SHOES_LOW_G27244_6.jpg""]",2020-04-13T15:07:46
2230,Men's Sport Inspired Streetmighty Shoes,EG4344,5999,5999,0,Adidas,"Make your presence known without saying a word. The moment you step out in these adidas Streetmighty Shoes, the style game is over. You won. The extra cushioning makes sure you're comfortable as you bask in the glory.",0,0,"[""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_1.jpg"",""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_2.jpg"",""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_3.jpg"",""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_4.jpg"",""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_5.jpg"",""https://content.adidas.co.in/static/Product-EG4344/MEN_CORE_SPORTS_INSPIRED_SHOES_EG4344_6.jpg""]",2020-04-13T15:07:45
303,Women's adidas Originals Arkyn Shoes,CG6228,11999,5999,50,Adidas,The Arkyn offers a feminine design that's modern and playful. These sleek shoes show off a bold clash of colors and materials. They're made with a sock-like mesh upper that gives a snug and supportive feel.,0,0,"[""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_1.jpg"",""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_2.jpg"",""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_3.jpg"",""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_4.jpg"",""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_5.jpg"",""https://content.adidas.co.in/static/Product-CG6228/WOMEN_Originals_SHOES_LOW_CG6228_6.jpg""]",2020-04-13T15:06:30
1485,Unisex adidas Originals Marathon Tech Shoes,G27461,11999,5999,50,Adidas,"These shoes follow in the style steps of adidas' first trail shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with iconic 3-Stripes branding. Extra comfort comes from the Boost midsole, which gives durable cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_1.jpg"",""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_2.jpg"",""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_3.jpg"",""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_4.jpg"",""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_5.jpg"",""https://content.adidas.co.in/static/Product-G27461/MEN_Originals_SHOES_LOW_G27461_6.jpg""]",2020-04-13T15:07:13
2216,Men's adidas Basketball Own The Game Shoes,EE9631,5999,5999,0,Adidas,Work the lane and slash through traffic in these mid-cut basketball shoes. Superior Cloudfoam cushioning in the midsole and footbed delivers energy and comfort during clutch moves. The durable Adiwear outsole provides dual-zone traction while you create separation on the court. The mesh and leather upper features a debossed toe cap and 3-Stripes.,0,0,"[""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_1.jpg"",""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_2.jpg"",""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_3.jpg"",""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_4.jpg"",""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_5.jpg"",""https://content.adidas.co.in/static/Product-EE9631/Men_BASKETBALL_SHOES_MID_EE9631_6.jpg""]",2020-04-13T15:07:44
1311,Men's adidas Running Thrum Shoes,CM4860,5999,5999,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile, mesh and synthetic upper along with Cloudfoam midsole provides optimum cushioning  where you need it most and durable Rubber outsole for long-lasting wear. ",0,0,"[""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_1.jpg"",""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_2.jpg"",""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_3.jpg"",""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_4.jpg"",""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_5.jpg"",""https://content.adidas.co.in/static/Product-CM4860/MEN_CORE-RUNNING_SHOES_CM4860_6.jpg""]",2020-04-13T15:07:07
1312,Men's adidas Sport Inspired Runigma Shoes,CM4929,5999,5999,0,Adidas,These men's running-inspired shoes keep you comfortable all day long. They feature a textile upper and a supportive cage that wraps around the midfoot to give you stability where you need it most.,0,0,"[""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_1.jpg"",""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_2.jpg"",""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_3.jpg"",""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_4.jpg"",""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_5.jpg"",""https://content.adidas.co.in/static/Product-CM4929/MEN_CORE-RUNNING_SHOES_CM4929_6.jpg""]",2020-04-13T15:07:07
638,Women's adidas Originals Arkyn Shoes,F33805,11999,5999,50,Adidas,The Arkyn offers a feminine design that's modern and playful. These sleek shoes show off a bold clash of colors and materials. They're made with a sock-like mesh upper that gives a snug and supportive feel.,0,0,"[""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_1.jpg"",""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_2.jpg"",""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_3.jpg"",""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_4.jpg"",""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_5.jpg"",""https://content.adidas.co.in/static/Product-F33805/WOMEN_Originals_SHOES_LOW_F33805_6.jpg""]",2020-04-13T15:06:41
661,WOMEN'S ADIDAS ORIGINALS I-5923 SHOES,B37974,11999,5999,50,Adidas,"These women's shoes fuse classic style with modern technology. Inspired by the iconic '80s Mercury sneaker, a vintage-inspired mesh upper shows off serrated 3-Stripes. Responsive Boost cushioning gives them a lightweight, modern feel.",0,0,"[""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_1.jpg"",""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_2.jpg"",""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_3.jpg"",""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_4.jpg"",""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_5.jpg"",""https://content.adidas.co.in/static/Product-B37974/Women_ORIGINALS_SHOES_LOW_B37974_6.jpg""]",2020-04-13T15:06:42
720,MEN'S ADIDAS ORIGINALS TEMPER RUN SHOES,F97209,11999,5999,50,Adidas,"Inspired by running shoes from the '90s, these shoes bring back vintage technical style. They come in a layered mix of mesh and suede. A sculpted EVA midsole gives lightweight cushioning and a retro look.",0,0,"[""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_1.jpg"",""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_2.jpg"",""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_3.jpg"",""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_4.jpg"",""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_5.jpg"",""https://content.adidas.co.in/static/Product-F97209/adidas_F97209_6.jpg""]",2020-04-13T15:06:43
731,WOMEN'S ADIDAS ORIGINALS ARKYN PRIMEKNIT SHOES,B96508,11999,5999,50,Adidas,"With a playful and eclectic look, the Arkyn shoes draw from adidas running heritage to create an original style with a sleek shape. These shoes hug your feet with a supportive knit upper. Boost cushioning provides a springy responsive feel.",0,0,"[""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_1.jpg"",""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_2.jpg"",""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_3.jpg"",""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_4.jpg"",""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_5.jpg"",""https://content.adidas.co.in/static/Product-B96508/Women_ORIGINALS_SHOES_LOW_B96508_6.jpg""]",2020-04-13T15:06:44
754,Women's adidas ORIGINALS I-5923 RUNNER SHOES,CQ2530,11999,5999,50,Adidas,"Inspired by the '70s, created for today, these women's shoes bring a fresh yet familiar look to the streets. They're made from soft jersey material that's built around an inner bootee for a snug, comfy fit. Suede overlays provide structure and support. Boost cushioning softens every step.",0,0,"[""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_1.jpg"",""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_2.jpg"",""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_3.jpg"",""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_4.jpg"",""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_5.jpg"",""https://content.adidas.co.in/static/Product-CQ2530/Women_ORIGINALS_SHOES_LOW_CQ2530_6.jpg""]",2020-04-13T15:06:45
631,Women's adidas Originals I-5923 Shoes,CG6037,11999,5999,50,Adidas,"Updated for extra comfort, these shoes add modern cushioning to a '70s-style runner. The lightweight upper has a stretch mesh build detailed with suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_1.jpg"",""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_2.jpg"",""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_3.jpg"",""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_4.jpg"",""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_5.jpg"",""https://content.adidas.co.in/static/Product-CG6037/WOMEN_Originals_SHOES_LOW_CG6037_6.jpg""]",2020-04-13T15:06:40
758,Women's adidas Originals I-5923 Shoes,CG6025,11999,5999,50,Adidas,"Updated for extra comfort, these shoes add modern cushioning to a '70s-style runner. The lightweight upper has a stretch mesh build detailed with suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_1.jpg"",""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_2.jpg"",""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_3.jpg"",""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_4.jpg"",""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_5.jpg"",""https://content.adidas.co.in/static/Product-CG6025/WOMEN_Originals_SHOES_LOW_CG6025_6.jpg""]",2020-04-13T15:06:45
662,Women's adidas Originals Arkyn Shoes,BD7575,11999,5999,50,Adidas,The Arkyn offers a feminine design that's modern and playful. These sleek shoes show off a bold clash of colors and materials. They're made with a sock-like mesh upper that gives a snug and supportive feel.,0,0,"[""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_1.jpg"",""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_2.jpg"",""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_3.jpg"",""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_4.jpg"",""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_5.jpg"",""https://content.adidas.co.in/static/Product-BD7575/WOMEN_Originals_SHOES_LOW_BD7575_6.jpg""]",2020-04-13T15:06:42
1002,Women's adidas Training Alphabounce Trainer Shoes,DB3349,9599,5759,40,Adidas,"Get into the zone and stay there in these comfortable, supportive cross-training shoes. The flexible Bounce midsole provides energised cushioning with every stride to help you train harder and longer. The stretch mesh upper adapts to the shape of your foot for a personalised fit and sock-like comfort.",0,0,"[""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_1.jpg"",""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_2.jpg"",""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_3.jpg"",""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_4.jpg"",""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_5.jpg"",""https://content.adidas.co.in/static/Product-DB3349/Women_TRAINING_SHOES_LOW_DB3349_6.jpg""]",2020-04-13T15:06:54
2194,Men's adidas  MESSI 16.1 FG FOOTBALL SHOES ,BB1879,13999,5600,60,Adidas,"Developed in cooperation with Lionel Messi, this Messi 16.1 FG shoes  for men provides rock solid stability at high speeds with its extremely lightweight. These elite-level football boots features a fitting AGILITYKNIT upper that are designed to win on firm ground and artificial grass. It has a bold Messi logo on the side with a performance logo on the back. Extremely lightweight SPRINTFRAME outsole provides rock solid stability at high speed. ",0,0,"[""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_1.jpg"",""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_2.jpg"",""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_3.jpg"",""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_4.jpg"",""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_5.jpg"",""https://content.adidas.co.in/static/Product-BB1879/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1879_6.jpg""]",2020-04-13T15:07:44
2195,Men's adidas  MESSI 16.1 FG FOOTBALL SHOES ,BB1878,13999,5600,60,Adidas,"Developed in cooperation with Lionel Messi, this Messi 16.1 FG shoes  for men provides rock solid stability at high speeds with its extremely lightweight. These elite-level football boots features a fitting AGILITYKNIT upper that are designed to win on firm ground and artificial grass. It has a bold messi logo on the side with a performance logo on the back. Extremely lightweight SPRINTFRAME outsole provides rock solid stability at high speed. ",0,0,"[""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_1.jpg"",""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_2.jpg"",""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_3.jpg"",""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_4.jpg"",""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_5.jpg"",""https://content.adidas.co.in/static/Product-BB1878/Men_FOOTBALL_SHOES_FIRM_GROUND_BB1878_6.jpg""]",2020-04-13T15:07:44
2196,Men's adidas  MESSI 16.1 FG FOOTBALL SHOES ,BA9109,13999,5600,60,Adidas,"Developed in cooperation with Lionel Messi, this Messi 16.1 FG shoes  for men provides rock solid stability at high speeds with its extremely lightweight. These e-level football boots features a fitting AGILITYKNIT upper that are designed to win on firm ground and artificial grass. It has a bold Messi logo on the side with a performance logo on the back. Extremely lightweight SPRINTFRAME outsole provides rock solid stability at high speed. ",0,0,"[""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_1.jpg"",""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_2.jpg"",""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_3.jpg"",""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_4.jpg"",""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_5.jpg"",""https://content.adidas.co.in/static/Product-BA9109/Men_FOOTBALL_SHOES_FIRM_GROUND_BA9109_6.jpg""]",2020-04-13T15:07:44
